W10,https://wiki.ros.org/pr2_gripper_sensor_controller,Wiki,pr2_gripper_sensor_controller,"The pr2_gripper_sensor_controller package is a real-time controller that integrates signals from the PR2 hand-mounted accelerometer and finger-mounted pressure sensors with motor control of the gripper joint to do highly responsive sensing and low-latency closed-loop control.
  



The  package is a real-time controller that is intended to support the  interface and allow it to: The  package continuously publishes several messages defined in the  package, which are intended for use in the action servers of  and not for normal user usage, but can provide useful information for more advanced users. The   two important PR2 sensors to be available: A simple test to check if these sensors exist is to run the command  and check to make sure the  and  fields are present. If you are not using a prebuilt installation you may have to compile the  package. Since the  package is a real-time controller, it is important to remember to compile the package  launching your robot, otherwise it will fail to register and load correctly with . Compiling can be done simply by typing: Or by building any of the higher-level packages (such as  which depend on this package)  launching your robot. See the  launch instructions, which will automatically launch the  package for both the left and right PR2 grippers. Specific left/right launch files are available in the  package, but it is unecessary for the end user to launch them independently. rostopic list/accelerometer/pressurerosmake pr2_gripper_sensor_controller"
W11,https://wiki.ros.org/combined_robot_hw,Wiki,combined_robot_hw,"Combined Robot HW class.
 High-resolution version can be found . A short summary of CombinedRobotHW can be found in  ROScon 2016 talk. "
W12,https://wiki.ros.org/turtlebot3_description,Wiki,turtlebot3_description,"3D models of the TurtleBot3 for simulation and visualization 

turtlebot3_(model).urdf.xacro<turtlebot3_(model)/>turtlebot3_(model).gazebo.xacro<turtlebot3_(model)_sim/>common_properties.xacro"
W13,https://wiki.ros.org/pluginlib,Wiki,pluginlib,"The pluginlib package provides tools for writing and dynamically loading plugins using the ROS build infrastructure.
    To work, these tools require plugin providers to register their plugins in the package.xml of their package.polygon_interface_packagerectangle_plugintriangle_pluginrectangle_plugintriangle_pluginpolygon_interface_package.cpppluginlibclass_list_macros.hclass_list.cpplibrectanglerectangle_pluginrectangle_plugin.xmlexportrectangle_pluginexportrectangle_pluginmanifest.xmlClassLoaderclass_loader.hClassLoaderrectanglepolygonpolygon_interfacerectangle_plugintriangle_pluginrectangle_plugintriangle_pluginpolygon_interfacePLUGINLIB_EXPORT_CLASSclass_list.cpplibrectanglerectangle_pluginrectangle_plugin.xmlexportrectangle_pluginexportrectangle_plugincatkin/package.xmlClassLoaderclass_loader.hClassLoaderrectanglepolygonPLUGINLIB_REGISTER_CLASSPLUGINLIB_DECLARE_CLASSPLUGINLIB_EXPORT_CLASS





<library path=""lib/librectangle"">
  <class name=""example_pkg/Rectangle"" type=""rectangle_namespace::Rectangle"" base_class_type=""polygon_namespace::Polygon"">
  <description>
  This is a rectangle plugin
  </description>
  </class>
</library><export>
  <polygon_interface_package plugin=""${prefix}/rectangle_plugin.xml"" />
</export>  <depend package=""polygon_interface_package"" />rospack plugins --attrib=plugin nav_core






















<library path=""lib/librectangle"">
  <class type=""rectangle_namespace::Rectangle"" base_class_type=""polygon_namespace::Polygon"">
  <description>
  This is a rectangle plugin
  </description>
  </class>
</library><export>
  <polygon_interface plugin=""${prefix}/rectangle_plugin.xml"" />
</export>  <build_depend>polygon_interface</build_depend>
  <run_depend>polygon_interface</run_depend>rospack plugins --attrib=plugin nav_core

















 plugin_macro_update<library path=""lib/librectangle"">
  <class name=""rviz/Rectangle"" type=""rectangle_namespace::Rectangle"" base_class_type=""polygon_namespace::Polygon"">
  <description>
  This is a rectangle plugin
  </description>
  </class>
</library>"
W14,https://wiki.ros.org/lanelet2_projection,Wiki,lanelet2_projection,Lanelet2 projection library for lat/lon to local x/y conversion
W15,https://wiki.ros.org/interactive_marker_tutorials,Wiki,interactive_marker_tutorials,The interactive_marker_tutorials packageSee  for the tutorials based on this package. 
W16,https://wiki.ros.org/rosauth,Wiki,rosauth,"Server Side tools for Authorization and Authentication of ROS Clients



The rosbridge server is responsible for calling the /authenticate service on a request of the client. This can be done using the authenticate method of roslibjs:  authenticate~allowed_time_deltafloat~secret_file_locationstringroslaunch rosbridge_server rosbridge_websocket.launch authenticate:=trueecho ""1234567890abcdef"" > /tmp/secret.txt  # Example secret
rosrun rosauth ros_mac_authentication _secret_file_location:=/tmp/secret.txt _allowed_time_delta:=-1echo -n ""1234567890abcdefclientdestrand0level0"" | sha512sumrosservice call /authenticate ""mac: '19d9d2166799f1ffd6fee6379f957502aff8716bfebc8cc8b3bac57ade14441bb9678be89d0a7eec9c81291f854d754d7a4de2278bede56f162c2faeb468c68a'
client: 'client'
dest: 'dest'
rand: 'rand'
t: {secs: 0, nsecs: 0}
level: 'level'
end: {secs: 0, nsecs: 0}""authenticated: Truelet secret = 'myawesomesecret1'
let dest = this.url
let rand = randomString(10)
let time = new Date().getTime() / 1000
let timeEnd = time + 1000
let level = ""admin""
let mac = sha512(secret + client.getUA() + dest + rand + parseInt(time).toString() + level + parseInt(timeEnd).toString())  // using sha512 library js-sha512 and client library clientjs
this.authenticate(mac, client.getUA(), dest, rand, time, level, timeEnd)  // method from roslibjs"
W17,https://wiki.ros.org/rc_genicam_api,Wiki,rc_genicam_api,"GenICam/GigE Vision Convenience Layer.

      This package combines the Roboception convenience layer for images with the
      GenICam reference implementation and a GigE Vision transport layer. It is a
      self contained package that permits configuration and image streaming of
      GenICam / GigE Vision 2.0 compatible cameras like the Roboception rc_visard.

      This package also provides some tools that can be called from the command line
      for discovering cameras, changing their configuration and streaming images.
      Although the tools are meant to be useful when working in a shell or in a
      script, their main purpose is to serve as example on how to use the API for
      reading and setting parameters, streaming and synchronizing images.

      See LICENSE.md for licensing terms of the different parts.










 All three options can be seen in the output of . If the given ID contains a colon (i.e. ), the part before the (first) colon is interpreted as interface ID and the part after the first colon is treated as device ID. This is the format that  shows. A device with the given ID is only sought on the specified interface. This can be useful if there are several ways to reach a device from a host computer, e.g. via wireless and wired network connection, but a certain connection type (e.g. wired) is preferred due to higher bandwidth and lower latency. Examples: ,  or  The  script performs some simple checks and should be run while or after streaming images via GigE Vision. These values can be changed during runtime with  or written to  for persistence across reboots. If the number of UDP  increases while streaming, increasing the socket receive buffer size usually fixes the problem. Check the   or Check with  and increase the values if needed: :_00_14_2d_2c_6e_bbrc_visard:my:name02911931gc_config -l:gc_config -leth0:00_14_2d_2c_6e_bbeth1:02911931wlan0:rc_visardnet_perf_check.shsysctl/etc/sysctl.confRcvbufErrorsRcvbufErrors withnet_perf_check.shnet_perf_check.sh  gc_stream <ID> ComponentSelector=Intensity ComponentEnable=1 ComponentSelector=Disparity ComponentEnable=0 n=10./net_perf_check.sh --helpsudo ifconfig eth0 mtu 9000netstat -us | grep RcvbufErrorssudo sysctl -w net.core.rmem_max=33554432sudo sysctl -w net.core.netdev_max_backlog=2000
sudo sysctl -w net.core.netdev_budget=600"
W18,https://wiki.ros.org/nav_2d_utils,Wiki,nav_2d_utils,A handful of useful utility functions for nav_core2 packages. 
W19,https://wiki.ros.org/rqt_py_console,Wiki,rqt_py_console,rqt_py_console is a Python GUI plugin providing an interactive Python console.
W20,https://wiki.ros.org/jsk_pr2_startup,Wiki,jsk_pr2_startup,"

     jsk_pr2_startup

  "
W21,https://wiki.ros.org/sick_scan,Wiki,sick_scan,"A ROS driver for the SICK TiM and SICK MRS series of laser scanners.
    This package is based on the original sick_tim-repository of Martin Günther et al.




 ROS packages for SICK laser scaners. This driver provides the measurement data as  and  data. The use of  data is recommended. The  data should only be used for debugging purposes. They provide the raw data for each scan plane in a different coordinate frame. Due to the geometry of the scanning planes of the MRS1104 there is no coordinate transformation between the scan planes that can be described by  messages, therefore no  messages are published. That is why the  data should be used. nc -z -v -w5 $SCANNERIPADDRESS 2112source /opt/ros/<rosdistro>/setup.bash
mkdir -p ~/ros_catkin_ws/src/
cd ~/ros_catkin_ws/src/
git clone -b devel --single-branch git://github.com/SICKAG/sick_scan.git
cd ..
catkin_make
source ~/ros_catkin_ws/install/setup.bash roslaunch sick_scan sick_mrs_1xxx.launch rviz rviz"
W22,https://wiki.ros.org/moveit_ros_benchmarks,Wiki,moveit_ros_benchmarks,Enhanced tools for benchmarks in MoveIt!
W23,https://wiki.ros.org/novatel_msgs,Wiki,novatel_msgs,"ROS messages which represent raw Novatel SPAN data.

These messages are the low-level binary interface between a NovAtel SPAN unit and ROS. Typical use cases should not require working with these messages. Please see the related package, . "
W24,https://wiki.ros.org/moveit_planners_chomp,Wiki,moveit_planners_chomp,The interface for using CHOMP within MoveIt!
W25,https://wiki.ros.org/mrpt_map,Wiki,mrpt_map,"The mrpt_map is able to publish a mrpt map as ros occupancy grid like the map_server


The  node publishes (static, prebuilt) metric maps stored in MRPT formats:  or .  Most ROS packages expect the map to be a unique occupancy grid map. This node supports those simple maps, plus all other . mrpt_mapmap~map_filemap_metadata~map_filestatic_map~ini_filestring""map.ini""~map_filestring.simplemap.gridmap~debugbool~frequencydouble~frame_idstring"
W26,https://wiki.ros.org/rosflight_pkgs,Wiki,rosflight_pkgs,ROS interface for the ROSflight autpilot stack
W27,https://wiki.ros.org/velodyne_laserscan,Wiki,velodyne_laserscan,Extract a single ring of a Velodyne PointCloud2 and publish it as a LaserScan message
W28,https://wiki.ros.org/swri_image_util,Wiki,swri_image_util,swri_image_util
W29,https://wiki.ros.org/pr2_mechanism_controllers,Wiki,pr2_mechanism_controllers,"The pr2_mechanism_controllers package contains realtime
    controllers that are meant for specific mechanisms of the PR2.

At the present time, the controllers in this stack are not intended for direct use. The controllers should be used via their  interfaces, e.g., , , , and .    The  library is stable. "
W30,https://wiki.ros.org/qt_gui_cpp,Wiki,qt_gui_cpp,"qt_gui_cpp provides the foundation for C++-bindings for qt_gui and creates bindings for every generator available.
    At least one specific binding must be available in order to use C++-plugins."
W31,https://wiki.ros.org/agni_tf_tools,Wiki,agni_tf_tools,"This package provides a gui program as well as a rviz plugin to publish static transforms.
  Both support the transformation between various Euler angle representations.
  The rviz plugin also allows to configure the transform with an interactive marker. 


 Dependent on the order of rotation axes, there are different sets of Euler angles. One common set is roll-pitch-yaw (the default in ROS), which corresponds to rotations about x, y, and z axes w.r.t. the fixed frame. To specify Euler angles w.r.t. a different set or order of axes, simply specify the desired order instead of rpy. For example,  will rotate by 30° about the y axis, then by 50° about the x axis, and finally by 70° about the y axis. In order to transform a given Euler angle representation into another one, simply enter the desired axes order - replacing the whole text field including the angular values. To specify whether rotations should be performed w.r.t. the tatic or the moving / otationg frame (corresponding to left resp. right matrix multiplication), it's possible to prefix the axes order by """" or """". Omitting the prefix, corresponds to """" or right matrix multiplication. The rviz plugin also supports frame transformations. If you want to compute the entered transform w.r.t. another parent frame, simply enable the checkbox """" and subsequently change the . If the checkbox is not ticked, changing the parent frame doesn't change the relative transform, but moves the interactive marker. The entered transform is published as soon as a empty frame names are provided and the """" checkbox is enabled. yxz: 30, 50, 70adapt transformationparent framepublish transform"
W32,https://wiki.ros.org/wfov_camera_msgs,Wiki,wfov_camera_msgs,Messages related to the Point Grey camera driver.
W33,https://wiki.ros.org/py_trees_ros,Wiki,py_trees_ros,"Ros extensions and behaviours for py_trees.
 
Get started at the  for the project. "
W34,https://wiki.ros.org/ps3joy,Wiki,ps3joy,"Playstation 3 SIXAXIS or DUAL SHOCK 3 joystick driver.
    Driver for the Sony PlayStation 3 SIXAXIS or DUAL SHOCK 3
    joysticks. In its current state, this driver is not compatible
    with the use of other Bluetooth HID devices. The driver listens
    for a connection on the HID ports, starts the joystick
    streaming data, and passes the data to the Linux uinput device
    so that it shows up as a normal joystick.


 is known to work with Ubuntu 12.10, Ubuntu 12.04, Ubuntu Jaunty 9.04, and Ubuntu Hardy 8.04. To make it work with Ubuntu Karmic 9.10, you will have to follow these . 



 
 

      



    also exposes the joystick's three-axis accelerometer and the single-axis gyroscope: 
This driver exists because Linux's native support for the PS3 joystick is unreliable, and does not give access to the joystick's accelerometers and gyroscope. This driver solves both problems. However in its current form, . In future releases, we plan to allow first non-HID and later any bluetooth device to coexist with this driver. If you have a need for such functionality, let it be known. The  is a good starting point for how to use this package. This is the same for  and . Or you could write a sudo script for sourcing ROS and starting ps3joy_node; I use  to automatically start the  after booting and a ROS-check. There is . With these #defines you can access the PS3 buttons within the  without worrying about magic numbers: ps3joy.pysudojoy/set_feedback/diagnosticsps3joy.pyps3joy_node.py--inactivity-timeout--no-disable-bluetoothdps3joy.py--redirect-outputps3joy.py--continuous-outputps3joy_nodesudo apt-get install ros-%ROSDISTRO%-joystick-drivers
sudo apt-get install ros-indigo-joystick-drivers       (ROS Indigo for example)$ ./ps3joy.py --help
usage: ps3joy.py [--inactivity-timeout=<n>] [--no-disable-bluetoothd] [--redirect-output]=<f>
<n>: inactivity timeout in seconds (saves battery life).
<f>: file name to redirect output to.
Unless --no-disable-bluetoothd is specified, bluetoothd will be stopped..../ps3joy$ sudo bash -c ""source /home/myself/.bashrc; ./scripts/ps3joy_node.py --inactivity-timeout=300""rostopic pub  /joy/set_feedback sensor_msgs/JoyFeedbackArray '[ [0, 3, 1], [1, 1, 0.8] ]'// note on plain values:
// buttons are either 0 or 1
// button axes go from 0 to -1
// stick axes go from 0 to +/-1

#define PS3_BUTTON_SELECT            0
#define PS3_BUTTON_STICK_LEFT        1
#define PS3_BUTTON_STICK_RIGHT       2
#define PS3_BUTTON_START             3
#define PS3_BUTTON_CROSS_UP          4
#define PS3_BUTTON_CROSS_RIGHT       5
#define PS3_BUTTON_CROSS_DOWN        6
#define PS3_BUTTON_CROSS_LEFT        7
#define PS3_BUTTON_REAR_LEFT_2       8
#define PS3_BUTTON_REAR_RIGHT_2      9
#define PS3_BUTTON_REAR_LEFT_1       10
#define PS3_BUTTON_REAR_RIGHT_1      11
#define PS3_BUTTON_ACTION_TRIANGLE   12
#define PS3_BUTTON_ACTION_CIRCLE     13
#define PS3_BUTTON_ACTION_CROSS      14
#define PS3_BUTTON_ACTION_SQUARE     15
#define PS3_BUTTON_PAIRING           16

#define PS3_AXIS_STICK_LEFT_LEFTWARDS    0
#define PS3_AXIS_STICK_LEFT_UPWARDS      1
#define PS3_AXIS_STICK_RIGHT_LEFTWARDS   2
#define PS3_AXIS_STICK_RIGHT_UPWARDS     3
#define PS3_AXIS_BUTTON_CROSS_UP         4
#define PS3_AXIS_BUTTON_CROSS_RIGHT      5
#define PS3_AXIS_BUTTON_CROSS_DOWN       6
#define PS3_AXIS_BUTTON_CROSS_LEFT       7
#define PS3_AXIS_BUTTON_REAR_LEFT_2      8
#define PS3_AXIS_BUTTON_REAR_RIGHT_2     9
#define PS3_AXIS_BUTTON_REAR_LEFT_1      10
#define PS3_AXIS_BUTTON_REAR_RIGHT_1     11
#define PS3_AXIS_BUTTON_ACTION_TRIANGLE  12
#define PS3_AXIS_BUTTON_ACTION_CIRCLE    13
#define PS3_AXIS_BUTTON_ACTION_CROSS     14
#define PS3_AXIS_BUTTON_ACTION_SQUARE    15
#define PS3_AXIS_ACCELEROMETER_LEFT      16
#define PS3_AXIS_ACCELEROMETER_FORWARD   17
#define PS3_AXIS_ACCELEROMETER_UP        18
#define PS3_AXIS_GYRO_YAW                19"
W35,https://wiki.ros.org/libsiftfast,Wiki,libsiftfast,Library to compute SIFT features
W36,https://wiki.ros.org/yocs_velocity_smoother,Wiki,yocs_velocity_smoother,"Bound incoming velocity messages according to robot velocity and acceleration limits.Contents 


Take a look to the  to learn how yocs_velocity_smoother works together with other components to build up a safe and flexible control system. 
By robot feedback we mean the current velocity at which robot ""thinks"" he moves now. The two common ways to know this are: Option 0 of course ignores any robot feedback. There are some reasons to use robot feedback. The two we face more often are: So the recommended option is 2 in most cases (if there aren't concurrent controllers it will have no effect), letting option 1 just for special situations. If people don't find it useful at all, we will probably remove.  ~raw_cmd_vel~odometry~smooth_cmd_vel~accel_lim_vdouble~accel_lim_wdouble~speed_lim_vdouble~speed_lim_wdouble~decel_factordouble~frequencydouble~raw_cmd_vel~odometry~robot_cmd_vel~smooth_cmd_vel~accel_lim_vdouble~accel_lim_wdouble~speed_lim_vdouble~speed_lim_wdouble~decel_factordouble~frequencydouble~robot_feedbackint~raw_cmd_vel~odometry~robot_cmd_vel~smooth_cmd_vel~accel_lim_vdouble~accel_lim_wdouble~speed_lim_vdouble~speed_lim_wdouble~decel_factordouble~frequencydouble~robot_feedbackint"
W37,https://wiki.ros.org/map_msgs,Wiki,map_msgs,"This package defines messages commonly used in mapping packages.This package provides a preliminary implementation of messages defined in the work-in-progress REP 129. For more information, please have a look at the . "
W38,https://wiki.ros.org/julius,Wiki,julius,julius: Open-Source Large Vocabulary CSR Engine (http://julius.sourceforge.jp/index.php)
W39,https://wiki.ros.org/controller_manager_msgs,Wiki,controller_manager_msgs,Messages and services for the controller manager.
W40,https://wiki.ros.org/rcdiscover,Wiki,rcdiscover,This package contains tools for the discovery of Roboception devices via GigE Vision. rcdiscoverrcdiscover-gui
W41,https://wiki.ros.org/urg_c,Wiki,urg_c,The urg_c package
W42,https://wiki.ros.org/ros_core,Wiki,ros_core,"A metapackage to aggregate the packages required to use publish / subscribe, services, launch files, and other core ROS concepts."
W43,https://wiki.ros.org/turtlebot3,Wiki,turtlebot3,"ROS packages for the Turtlebot3 (meta package) 
  is a new generation mobile robot that is modular, compact and customizable. Let’s explore ROS and create exciting applications for education, research and product development. The goal of  is to drastically reduce the size and lower the price of the platform without sacrificing capability, functionality, and quality. Optional parts such as chassis, computers and sensors are available, and  can be customized in various ways.  is willing to be in the center of the maker movement by applying the latest technical advances of the SBC(Single Board Computer), the Depth sensor and 3D printing technology. 



TurtleBot3TurtleBot3TurtleBot3"
W44,https://wiki.ros.org/rqt_gui_py,Wiki,rqt_gui_py,rqt_gui_py enables GUI plugins to use the Python client library for ROS.
W45,https://wiki.ros.org/pr2eus_openrave,Wiki,pr2eus_openrave,"

     pr2eus_openrave

  

 and  Documentation is available . Use trac to report  or .  "
W46,https://wiki.ros.org/mbf_costmap_core,Wiki,mbf_costmap_core,"This package provides common interfaces for navigation specific robot actions. It contains the CostmapPlanner, CostmapController and CostmapRecovery interfaces. The interfaces have to be implemented by the plugins to make them available for Move Base Flex using the mbf_costmap_nav navigation implementation. That implementation inherits the mbf_abstract_nav implementation and binds the system to a local and a global costmap."
W47,https://wiki.ros.org/moveit_planners_ompl,Wiki,moveit_planners_ompl,MoveIt! interface to OMPL
W48,https://wiki.ros.org/sr_ethercat_hand_config,Wiki,sr_ethercat_hand_config,"

    sr_ethercat_hand_config contains the different yaml files storing the parameters used on the etherCAT hand.

  "
W49,https://wiki.ros.org/xdot,Wiki,xdot,"
    , 
    is an interactive viewer for graphs written in Graphviz's dot
    language.

    This package adds front-end capabilities to XDot including WX Widget
    support and a mechanism for receiving callbacks when nodes are clicked. This extension is provided as BSD.

  
  
 Please see  and  for more information. rosrun xdot xdot.py [file]"
W50,https://wiki.ros.org/lidar_camera_calibration,Wiki,lidar_camera_calibration,"ROS package to find a rigid-body transformation between a LiDAR and a camera We maintain a very detailed README and other information regarding the lidar_camera_calibration package at the  repo for the package. For more information regarding setting up lidar_camera_calibration, detailed usage, package capabilities and tutorials, please visit the  repository at . For technical information please visit:  "
W51,https://wiki.ros.org/roslisp_utilities,Wiki,roslisp_utilities,Some utility functionality to interact with ROS using roslisp.
W52,https://wiki.ros.org/moveit_ros_planning,Wiki,moveit_ros_planning,Planning components of MoveIt! that use ROS
W53,https://wiki.ros.org/teleop_tools_msgs,Wiki,teleop_tools_msgs,The teleop_tools_msgs package
W54,https://wiki.ros.org/rqt_logger_level,Wiki,rqt_logger_level,"rqt_logger_level provides a GUI plugin for configuring the logger level of ROS nodes.
   
  rqt_logger_level takes over `wx`-based tool [[rxloggerlevel]].
 is an application for adjusting the logger level of ros nodes 
rqt_logger_level$ rosrun rqt_logger_level rqt_logger_level"
W55,https://wiki.ros.org/mbf_msgs,Wiki,mbf_msgs,"The move_base_flex messages package providing the action definition files for the action GetPath, ExePath, Recovery and MoveBase. The action servers providing these action are implemented in ."
W56,https://wiki.ros.org/seed_r7_robot_interface,Wiki,seed_r7_robot_interface,The seed_r7_robot_interface package
W57,https://wiki.ros.org/moveit_plugins,Wiki,moveit_plugins,Metapackage for moveit plugins.
W58,https://wiki.ros.org/joystick_interrupt,Wiki,joystick_interrupt,Interrupt cmd_vel by joystick input
W59,https://wiki.ros.org/resource_retriever,Wiki,resource_retriever,"This package retrieves data from url-format files such as http://,
   ftp://, package:// file://, etc., and loads the data into memory.
   The package:// url for ros packages is translated into a local
   file:// url.  The resourse retriever was initially designed to load
   mesh files into memory, but it can be used for any type of
   data. The resource retriever is based on the the libcurl library.
 has an extremely simple C++ API, consisting of two classes and one method.  also has a very similar Python API. The  class is the gateway into downloading files.  Its  method returns a  which contains the file in memory.  The  tutorial details how to use both classes. resource_retrieverget()resource_retriever"
W60,https://wiki.ros.org/jsk_tools,Wiki,jsk_tools,"Includes emacs scripts, ros tool alias generator, and launch doc generator.Documentation is available . "
W61,https://wiki.ros.org/pmb2_gazebo,Wiki,pmb2_gazebo,Simulation files for the PMB2 robot.
W62,https://wiki.ros.org/ira_laser_tools,Wiki,ira_laser_tools,"The ira_laser_tools package. These nodes are meant to provide some utils for lasers, like listen to different laser scan sources and merge them in a single scan or generate virtual laser scans from a pointcloud. The documentation is at the moment very brief, for any question please contact us at  or  Paper link:  "
W63,https://wiki.ros.org/stomp_core,Wiki,stomp_core,This package  provides the core STOMP (Stochastic Trajectory Optimization for Motion Planning) algorithm that can be used for robot motion planning tasks or other similar optimization tasks
W64,https://wiki.ros.org/phidgets_ik,Wiki,phidgets_ik,Driver for the Phidgets InterfaceKit devices
W65,https://wiki.ros.org/mrpt_tutorials,Wiki,mrpt_tutorials,"Example files used as tutorials for MRPT ROS packages
 comprises demo files for . 
mrpt_tutorials"
W66,https://wiki.ros.org/mrpt_localization,Wiki,mrpt_localization,"Package for robot 2D self-localization using dynamic or static (MRPT or ROS) maps.
	The interface is similar to amcl (http://wiki.ros.org/amcl)
   but supports different particle-filter algorithms, several grid maps at
   different heights, range-only localization, etc.







 The  node wraps MRPT particle-filter localization algorithms through a ROS interface. See demo launch-file and tutorials above. mrpt_localizationroslaunch mrpt_localization demo.launchroslaunch mrpt_localization demo_ro.launchroslaunch mrpt_localization demo.launch"
W67,https://wiki.ros.org/pmb2_controller_configuration,Wiki,pmb2_controller_configuration,"Launch files and scripts needed to configure
    the controllers of the PMB2 robot."
W68,https://wiki.ros.org/yocs_waypoints_navi,Wiki,yocs_waypoints_navi,"Simple tool for waypoints navigation with two functions:
     * Command the robot to go to a goal by passing through a series of waypoints.
     * Command the robot to constantly loop through a series of waypoints, useful for patrol.
"
W69,https://wiki.ros.org/zeroconf_avahi,Wiki,zeroconf_avahi,"Provides zeroconf services on avahi for ros systems.
     This is a c++ implementation.

 are used to discover the appearance and disappearance of all  services belong to a specific service type (e.g. _ros-master._tcp). The usual process is to add a listener and then sit back and wait for the callbacks (either c++ or ros subscription) to arrive signifying addition or removal of the specified services.  are zeroconf services you wish to publish on the network. They require a name, service type, port and description. If there is a name collision, this package and avahi will rename the service so that it is unique for the lifetime of the current connection. 


 This package provides implementations for  on top of linux's . There are two implementations: The c++ library can be manipulated directly through the  class whereas the  provides similar handles through ros topics, services and parameters exposed by the. Both the c++ and node implementations operate on two entities,  and .  If you're using the library, it should be relatively straightforward - simply follow the  class documentation. There is also an example in . Alternatively, using the ros node can be done in a variety of ways, refer to the . See the example on static configuration for an illustration of the usage of the   and  parameters: new_connectionslost_connectionsadd_listeneradd_serviceremove_servicelist_discovered_serviceslist_published_services~servicesarray[structs]"
W70,https://wiki.ros.org/urg_node,Wiki,urg_node,"urg_node 


: : 

 

Image credit:  Allow Unsafe Settings Option is not available, please consider using the legacy  for UTM-30LX with certain configurations.  (Or provide a  to add support for unsafe_settings.) The  program can be used to get information about a hokuyo laser scanner. Each of them can be invoked in a human readable way: The  program can be used to get the hardware ID of a Hokuyo device given its port. Combined with udev, this allows a consistent device name to be given to each device, even if the order in which they are plugged in varies. On the PR2 we use the following udev rule: clusterskipintensitymin_angmax_angclusterskipintensitymin_angmax_anggetIDgetID$ rosrun urg_node getID /dev/ttyACM0
Device at /dev/ttyACM0 has ID H0807228$ rosrun urg_node getID /dev/ttyACM0 --
H0807228SUBSYSTEMS==""usb"", KERNEL==""ttyACM[0-9]*"", ACTION==""add"", ATTRS{idVendor}==""15d1"", ATTRS{idProduct}==""0000"", MODE=""666"", PROGRAM=""/opt/ros/hydro/lib/urg_node/getID /dev/%k q"", SYMLINK+=""sensors/hokuyo_%c"", GROUP=""dialout""$ ls -l /etc/ros/sensors/base_hokuyo
lrwxrwxrwx 1 root root 28 2010-01-12 15:53 /etc/ros/sensors/base_hokuyo -> /dev/sensors/hokuyo_H0902620
$ ls -l /dev/sensors/hokuyo_H0902620
lrwxrwxrwx 1 root root 10 2010-04-12 12:34 /dev/sensors/hokuyo_H0902620 -> ../ttyACM1"
W71,https://wiki.ros.org/ur_dashboard_msgs,Wiki,ur_dashboard_msgs,Messages around the UR Dashboard server.
W72,https://wiki.ros.org/jsk_recognition_msgs,Wiki,jsk_recognition_msgs,ROS messages for jsk_pcl_ros and jsk_perception.
